user_id,playlist_id,num_of_musics,num_of_musics_with_mbid,danceability,gender,genre_dortmund,genre_electronic,genre_rosamerica,genre_tzanetakis,ismir04_rhythm,mood_acoustic,mood_aggressive,mood_electronic,mood_happy,mood_party,mood_relaxed,mood_sad,moods_mirex,timbre,tonal_atonal,voice_instrumental
5413,28140,11,5,"[('not_danceable', 4), ('danceable', 1)]","[('female', 3), ('male', 2)]","[('electronic', 5)]","[('ambient', 4), ('trance', 1)]","[('roc', 2), ('rhy', 1), ('jaz', 1), ('cla', 1)]","[('jaz', 3), ('roc', 2)]","[('VienneseWaltz', 2), ('Tango', 2), ('Rumba-American', 1)]","[('not_acoustic', 3), ('acoustic', 2)]","[('not_aggressive', 5)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 4), ('party', 1)]","[('relaxed', 4), ('not_relaxed', 1)]","[('not_sad', 3), ('sad', 2)]","[('Cluster5', 3), ('Cluster3', 2)]","[('dark', 3), ('bright', 2)]","[('atonal', 3), ('tonal', 2)]","[('instrumental', 4), ('voice', 1)]"
26753,30803,7,6,"[('danceable', 3), ('not_danceable', 3)]","[('female', 5), ('male', 1)]","[('electronic', 6)]","[('ambient', 6)]","[('rhy', 3), ('jaz', 2), ('pop', 1)]","[('jaz', 6)]","[('VienneseWaltz', 2), ('Tango', 2), ('Rumba-American', 1), ('ChaChaCha', 1)]","[('acoustic', 3), ('not_acoustic', 3)]","[('not_aggressive', 6)]","[('electronic', 3), ('not_electronic', 3)]","[('not_happy', 5), ('happy', 1)]","[('not_party', 6)]","[('relaxed', 5), ('not_relaxed', 1)]","[('not_sad', 3), ('sad', 3)]","[('Cluster3', 3), ('Cluster5', 2), ('Cluster2', 1)]","[('dark', 3), ('bright', 3)]","[('atonal', 3), ('tonal', 3)]","[('instrumental', 4), ('voice', 2)]"
27960,33483,8,5,"[('danceable', 3), ('not_danceable', 2)]","[('female', 5)]","[('electronic', 5)]","[('trance', 3), ('house', 2)]","[('hip', 5)]","[('jaz', 5)]","[('Tango', 3), ('Rumba-American', 1), ('ChaChaCha', 1)]","[('not_acoustic', 5)]","[('not_aggressive', 4), ('aggressive', 1)]","[('electronic', 5)]","[('not_happy', 5)]","[('party', 3), ('not_party', 2)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 5)]","[('Cluster5', 5)]","[('dark', 4), ('bright', 1)]","[('atonal', 5)]","[('instrumental', 4), ('voice', 1)]"
2617,1126,6,5,"[('danceable', 3), ('not_danceable', 2)]","[('female', 5)]","[('electronic', 5)]","[('trance', 2), ('ambient', 2), ('techno', 1)]","[('hip', 2), ('rhy', 2), ('pop', 1)]","[('jaz', 4), ('pop', 1)]","[('VienneseWaltz', 2), ('Rumba-American', 1), ('Tango', 1), ('ChaChaCha', 1)]","[('not_acoustic', 4), ('acoustic', 1)]","[('not_aggressive', 5)]","[('electronic', 5)]","[('not_happy', 5)]","[('not_party', 4), ('party', 1)]","[('relaxed', 4), ('not_relaxed', 1)]","[('not_sad', 4), ('sad', 1)]","[('Cluster5', 4), ('Cluster3', 1)]","[('dark', 5)]","[('atonal', 4), ('tonal', 1)]","[('instrumental', 4), ('voice', 1)]"
4372,11777,14,8,"[('not_danceable', 7), ('danceable', 1)]","[('female', 7), ('male', 1)]","[('electronic', 8)]","[('ambient', 4), ('techno', 3), ('trance', 1)]","[('rhy', 4), ('hip', 3), ('dan', 1)]","[('jaz', 5), ('roc', 3)]","[('ChaChaCha', 4), ('Waltz', 2), ('VienneseWaltz', 1), ('Tango', 1)]","[('not_acoustic', 5), ('acoustic', 3)]","[('not_aggressive', 8)]","[('electronic', 8)]","[('not_happy', 8)]","[('not_party', 8)]","[('relaxed', 8)]","[('not_sad', 5), ('sad', 3)]","[('Cluster5', 4), ('Cluster3', 3), ('Cluster2', 1)]","[('dark', 4), ('bright', 4)]","[('atonal', 7), ('tonal', 1)]","[('instrumental', 6), ('voice', 2)]"
10976,13054,19,7,"[('not_danceable', 4), ('danceable', 3)]","[('female', 6), ('male', 1)]","[('electronic', 7)]","[('ambient', 6), ('house', 1)]","[('rhy', 3), ('hip', 2), ('roc', 1), ('jaz', 1)]","[('jaz', 7)]","[('ChaChaCha', 3), ('VienneseWaltz', 2), ('Samba', 1), ('Tango', 1)]","[('not_acoustic', 7)]","[('not_aggressive', 6), ('aggressive', 1)]","[('electronic', 5), ('not_electronic', 2)]","[('not_happy', 4), ('happy', 3)]","[('not_party', 4), ('party', 3)]","[('relaxed', 5), ('not_relaxed', 2)]","[('not_sad', 7)]","[('Cluster5', 7)]","[('bright', 5), ('dark', 2)]","[('atonal', 7)]","[('instrumental', 6), ('voice', 1)]"
20386,27680,6,5,"[('not_danceable', 5)]","[('male', 3), ('female', 2)]","[('electronic', 4), ('rock', 1)]","[('ambient', 5)]","[('rhy', 3), ('jaz', 1), ('pop', 1)]","[('jaz', 4), ('hip', 1)]","[('VienneseWaltz', 3), ('Tango', 2)]","[('not_acoustic', 3), ('acoustic', 2)]","[('not_aggressive', 5)]","[('not_electronic', 3), ('electronic', 2)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 5)]","[('relaxed', 5)]","[('not_sad', 3), ('sad', 2)]","[('Cluster3', 2), ('Cluster5', 2), ('Cluster2', 1)]","[('dark', 3), ('bright', 2)]","[('tonal', 3), ('atonal', 2)]","[('instrumental', 3), ('voice', 2)]"
13132,31725,10,5,"[('not_danceable', 3), ('danceable', 2)]","[('male', 3), ('female', 2)]","[('electronic', 4), ('folkcountry', 1)]","[('house', 2), ('ambient', 2), ('trance', 1)]","[('hip', 2), ('roc', 1), ('cla', 1), ('pop', 1)]","[('jaz', 4), ('blu', 1)]","[('Tango', 2), ('ChaChaCha', 2), ('VienneseWaltz', 1)]","[('not_acoustic', 4), ('acoustic', 1)]","[('not_aggressive', 4), ('aggressive', 1)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 3), ('party', 2)]","[('not_relaxed', 3), ('relaxed', 2)]","[('not_sad', 5)]","[('Cluster5', 3), ('Cluster2', 2)]","[('bright', 4), ('dark', 1)]","[('tonal', 4), ('atonal', 1)]","[('voice', 3), ('instrumental', 2)]"
3368,1733,6,5,"[('not_danceable', 4), ('danceable', 1)]","[('male', 3), ('female', 2)]","[('electronic', 3), ('alternative', 1), ('rock', 1)]","[('ambient', 4), ('trance', 1)]","[('roc', 2), ('rhy', 1), ('jaz', 1), ('pop', 1)]","[('jaz', 5)]","[('VienneseWaltz', 2), ('Tango', 2), ('Samba', 1)]","[('not_acoustic', 5)]","[('not_aggressive', 5)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 3), ('happy', 2)]","[('not_party', 3), ('party', 2)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 5)]","[('Cluster5', 4), ('Cluster2', 1)]","[('dark', 3), ('bright', 2)]","[('atonal', 3), ('tonal', 2)]","[('instrumental', 4), ('voice', 1)]"
5148,12308,12,8,"[('not_danceable', 6), ('danceable', 2)]","[('female', 7), ('male', 1)]","[('electronic', 8)]","[('trance', 4), ('ambient', 4)]","[('pop', 3), ('rhy', 2), ('roc', 2), ('cla', 1)]","[('jaz', 8)]","[('Tango', 4), ('VienneseWaltz', 2), ('Rumba-American', 1), ('Rumba-International', 1)]","[('not_acoustic', 6), ('acoustic', 2)]","[('not_aggressive', 8)]","[('electronic', 5), ('not_electronic', 3)]","[('not_happy', 5), ('happy', 3)]","[('not_party', 6), ('party', 2)]","[('relaxed', 6), ('not_relaxed', 2)]","[('not_sad', 5), ('sad', 3)]","[('Cluster3', 4), ('Cluster5', 3), ('Cluster2', 1)]","[('bright', 5), ('dark', 3)]","[('atonal', 6), ('tonal', 2)]","[('instrumental', 4), ('voice', 4)]"
26978,31902,16,5,"[('not_danceable', 5)]","[('female', 4), ('male', 1)]","[('electronic', 4), ('blues', 1)]","[('ambient', 3), ('house', 1), ('trance', 1)]","[('rhy', 2), ('roc', 1), ('cla', 1), ('pop', 1)]","[('jaz', 4), ('roc', 1)]","[('VienneseWaltz', 4), ('Rumba-American', 1)]","[('not_acoustic', 3), ('acoustic', 2)]","[('not_aggressive', 4), ('aggressive', 1)]","[('electronic', 3), ('not_electronic', 2)]","[('happy', 3), ('not_happy', 2)]","[('party', 3), ('not_party', 2)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 4), ('sad', 1)]","[('Cluster5', 3), ('Cluster3', 2)]","[('bright', 4), ('dark', 1)]","[('tonal', 3), ('atonal', 2)]","[('voice', 3), ('instrumental', 2)]"
7548,6250,12,7,"[('not_danceable', 6), ('danceable', 1)]","[('female', 4), ('male', 3)]","[('electronic', 7)]","[('ambient', 4), ('trance', 3)]","[('roc', 3), ('jaz', 2), ('hip', 1), ('rhy', 1)]","[('jaz', 5), ('met', 1), ('roc', 1)]","[('VienneseWaltz', 4), ('Rumba-American', 2), ('Waltz', 1)]","[('not_acoustic', 6), ('acoustic', 1)]","[('not_aggressive', 4), ('aggressive', 3)]","[('electronic', 5), ('not_electronic', 2)]","[('not_happy', 5), ('happy', 2)]","[('not_party', 4), ('party', 3)]","[('relaxed', 4), ('not_relaxed', 3)]","[('not_sad', 6), ('sad', 1)]","[('Cluster5', 6), ('Cluster3', 1)]","[('dark', 4), ('bright', 3)]","[('atonal', 4), ('tonal', 3)]","[('instrumental', 4), ('voice', 3)]"
24148,27963,7,5,"[('not_danceable', 5)]","[('female', 3), ('male', 2)]","[('electronic', 3), ('alternative', 2)]","[('ambient', 5)]","[('pop', 2), ('rhy', 1), ('roc', 1), ('jaz', 1)]","[('jaz', 5)]","[('Tango', 3), ('VienneseWaltz', 1), ('ChaChaCha', 1)]","[('not_acoustic', 3), ('acoustic', 2)]","[('not_aggressive', 5)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 4), ('party', 1)]","[('relaxed', 4), ('not_relaxed', 1)]","[('not_sad', 3), ('sad', 2)]","[('Cluster3', 2), ('Cluster5', 2), ('Cluster2', 1)]","[('bright', 3), ('dark', 2)]","[('atonal', 3), ('tonal', 2)]","[('voice', 3), ('instrumental', 2)]"
23931,33065,13,5,"[('not_danceable', 3), ('danceable', 2)]","[('female', 4), ('male', 1)]","[('electronic', 5)]","[('ambient', 3), ('house', 1), ('trance', 1)]","[('hip', 3), ('rhy', 1), ('pop', 1)]","[('jaz', 4), ('hip', 1)]","[('VienneseWaltz', 1), ('Rumba-American', 1), ('Waltz', 1), ('Tango', 1), ('ChaChaCha', 1)]","[('not_acoustic', 4), ('acoustic', 1)]","[('not_aggressive', 4), ('aggressive', 1)]","[('electronic', 4), ('not_electronic', 1)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 3), ('party', 2)]","[('relaxed', 5)]","[('not_sad', 4), ('sad', 1)]","[('Cluster5', 4), ('Cluster3', 1)]","[('dark', 3), ('bright', 2)]","[('atonal', 4), ('tonal', 1)]","[('voice', 3), ('instrumental', 2)]"
24025,26079,10,7,"[('not_danceable', 6), ('danceable', 1)]","[('female', 6), ('male', 1)]","[('electronic', 6), ('folkcountry', 1)]","[('ambient', 6), ('trance', 1)]","[('rhy', 3), ('hip', 1), ('dan', 1), ('roc', 1), ('jaz', 1)]","[('jaz', 7)]","[('ChaChaCha', 3), ('VienneseWaltz', 2), ('Rumba-International', 1), ('Tango', 1)]","[('not_acoustic', 4), ('acoustic', 3)]","[('not_aggressive', 7)]","[('not_electronic', 4), ('electronic', 3)]","[('not_happy', 4), ('happy', 3)]","[('not_party', 7)]","[('relaxed', 7)]","[('not_sad', 6), ('sad', 1)]","[('Cluster2', 3), ('Cluster3', 2), ('Cluster5', 2)]","[('bright', 5), ('dark', 2)]","[('tonal', 4), ('atonal', 3)]","[('voice', 4), ('instrumental', 3)]"
7112,8719,11,6,"[('not_danceable', 4), ('danceable', 2)]","[('female', 5), ('male', 1)]","[('electronic', 6)]","[('ambient', 5), ('trance', 1)]","[('cla', 2), ('rhy', 1), ('roc', 1), ('jaz', 1), ('pop', 1)]","[('jaz', 5), ('roc', 1)]","[('Tango', 4), ('VienneseWaltz', 1), ('Rumba-American', 1)]","[('not_acoustic', 4), ('acoustic', 2)]","[('not_aggressive', 6)]","[('electronic', 4), ('not_electronic', 2)]","[('not_happy', 5), ('happy', 1)]","[('not_party', 6)]","[('relaxed', 5), ('not_relaxed', 1)]","[('not_sad', 4), ('sad', 2)]","[('Cluster3', 3), ('Cluster5', 3)]","[('dark', 3), ('bright', 3)]","[('atonal', 4), ('tonal', 2)]","[('instrumental', 3), ('voice', 3)]"
6772,20929,7,5,"[('not_danceable', 4), ('danceable', 1)]","[('female', 4), ('male', 1)]","[('electronic', 5)]","[('ambient', 4), ('trance', 1)]","[('cla', 2), ('hip', 1), ('rhy', 1), ('roc', 1)]","[('jaz', 4), ('pop', 1)]","[('VienneseWaltz', 3), ('Tango', 1), ('ChaChaCha', 1)]","[('not_acoustic', 3), ('acoustic', 2)]","[('not_aggressive', 5)]","[('not_electronic', 3), ('electronic', 2)]","[('happy', 3), ('not_happy', 2)]","[('not_party', 5)]","[('relaxed', 5)]","[('sad', 3), ('not_sad', 2)]","[('Cluster5', 4), ('Cluster3', 1)]","[('dark', 4), ('bright', 1)]","[('tonal', 3), ('atonal', 2)]","[('instrumental', 5)]"
21351,21696,8,5,"[('not_danceable', 3), ('danceable', 2)]","[('male', 3), ('female', 2)]","[('electronic', 4), ('rock', 1)]","[('ambient', 3), ('trance', 2)]","[('roc', 5)]","[('jaz', 5)]","[('VienneseWaltz', 2), ('Jive', 1), ('Tango', 1), ('ChaChaCha', 1)]","[('not_acoustic', 5)]","[('not_aggressive', 3), ('aggressive', 2)]","[('not_electronic', 3), ('electronic', 2)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 4), ('party', 1)]","[('not_relaxed', 3), ('relaxed', 2)]","[('not_sad', 5)]","[('Cluster5', 5)]","[('dark', 4), ('bright', 1)]","[('tonal', 3), ('atonal', 2)]","[('voice', 3), ('instrumental', 2)]"
2319,6615,15,6,"[('not_danceable', 4), ('danceable', 2)]","[('female', 4), ('male', 2)]","[('electronic', 6)]","[('trance', 3), ('ambient', 2), ('house', 1)]","[('pop', 3), ('roc', 2), ('rhy', 1)]","[('jaz', 6)]","[('Rumba-American', 2), ('ChaChaCha', 2), ('VienneseWaltz', 1), ('Tango', 1)]","[('not_acoustic', 4), ('acoustic', 2)]","[('not_aggressive', 6)]","[('electronic', 4), ('not_electronic', 2)]","[('not_happy', 3), ('happy', 3)]","[('not_party', 4), ('party', 2)]","[('relaxed', 6)]","[('not_sad', 6)]","[('Cluster5', 4), ('Cluster3', 2)]","[('bright', 4), ('dark', 2)]","[('atonal', 4), ('tonal', 2)]","[('instrumental', 3), ('voice', 3)]"
5390,8516,15,5,"[('not_danceable', 3), ('danceable', 2)]","[('female', 4), ('male', 1)]","[('electronic', 5)]","[('ambient', 4), ('trance', 1)]","[('roc', 2), ('pop', 2), ('rhy', 1)]","[('jaz', 5)]","[('VienneseWaltz', 3), ('Tango', 1), ('ChaChaCha', 1)]","[('not_acoustic', 4), ('acoustic', 1)]","[('not_aggressive', 5)]","[('electronic', 3), ('not_electronic', 2)]","[('happy', 3), ('not_happy', 2)]","[('party', 3), ('not_party', 2)]","[('not_relaxed', 3), ('relaxed', 2)]","[('not_sad', 5)]","[('Cluster5', 4), ('Cluster3', 1)]","[('dark', 3), ('bright', 2)]","[('atonal', 3), ('tonal', 2)]","[('voice', 3), ('instrumental', 2)]"
19418,18936,7,5,"[('not_danceable', 3), ('danceable', 2)]","[('male', 3), ('female', 2)]","[('electronic', 4), ('alternative', 1)]","[('ambient', 4), ('trance', 1)]","[('pop', 3), ('rhy', 2)]","[('jaz', 5)]","[('Tango', 3), ('VienneseWaltz', 2)]","[('not_acoustic', 3), ('acoustic', 2)]","[('not_aggressive', 5)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 5)]","[('relaxed', 5)]","[('not_sad', 3), ('sad', 2)]","[('Cluster5', 3), ('Cluster3', 2)]","[('dark', 3), ('bright', 2)]","[('atonal', 3), ('tonal', 2)]","[('voice', 3), ('instrumental', 2)]"
19713,19387,8,5,"[('not_danceable', 3), ('danceable', 2)]","[('female', 3), ('male', 2)]","[('electronic', 5)]","[('ambient', 4), ('trance', 1)]","[('rhy', 2), ('roc', 2), ('cla', 1)]","[('jaz', 4), ('pop', 1)]","[('Rumba-American', 1), ('VienneseWaltz', 1), ('Waltz', 1), ('Tango', 1), ('ChaChaCha', 1)]","[('not_acoustic', 4), ('acoustic', 1)]","[('not_aggressive', 4), ('aggressive', 1)]","[('electronic', 4), ('not_electronic', 1)]","[('not_happy', 3), ('happy', 2)]","[('not_party', 4), ('party', 1)]","[('relaxed', 4), ('not_relaxed', 1)]","[('not_sad', 4), ('sad', 1)]","[('Cluster5', 4), ('Cluster3', 1)]","[('bright', 3), ('dark', 2)]","[('atonal', 3), ('tonal', 2)]","[('instrumental', 3), ('voice', 2)]"
23901,31122,7,6,"[('not_danceable', 6)]","[('female', 4), ('male', 2)]","[('electronic', 6)]","[('ambient', 6)]","[('jaz', 3), ('rhy', 2), ('cla', 1)]","[('jaz', 5), ('roc', 1)]","[('VienneseWaltz', 3), ('Tango', 3)]","[('acoustic', 5), ('not_acoustic', 1)]","[('not_aggressive', 6)]","[('electronic', 4), ('not_electronic', 2)]","[('not_happy', 6)]","[('not_party', 6)]","[('relaxed', 6)]","[('sad', 4), ('not_sad', 2)]","[('Cluster3', 5), ('Cluster2', 1)]","[('dark', 4), ('bright', 2)]","[('atonal', 3), ('tonal', 3)]","[('instrumental', 3), ('voice', 3)]"
19678,21138,11,6,"[('danceable', 4), ('not_danceable', 2)]","[('female', 6)]","[('electronic', 5), ('raphiphop', 1)]","[('ambient', 3), ('house', 2), ('trance', 1)]","[('hip', 6)]","[('jaz', 6)]","[('ChaChaCha', 5), ('Waltz', 1)]","[('not_acoustic', 5), ('acoustic', 1)]","[('not_aggressive', 6)]","[('electronic', 6)]","[('not_happy', 5), ('happy', 1)]","[('not_party', 4), ('party', 2)]","[('relaxed', 5), ('not_relaxed', 1)]","[('not_sad', 4), ('sad', 2)]","[('Cluster5', 4), ('Cluster2', 1), ('Cluster3', 1)]","[('dark', 6)]","[('atonal', 5), ('tonal', 1)]","[('instrumental', 4), ('voice', 2)]"
2913,25125,8,6,"[('danceable', 4), ('not_danceable', 2)]","[('male', 3), ('female', 3)]","[('electronic', 6)]","[('trance', 3), ('ambient', 3)]","[('roc', 3), ('rhy', 1), ('jaz', 1), ('pop', 1)]","[('jaz', 6)]","[('VienneseWaltz', 3), ('ChaChaCha', 2), ('Rumba-American', 1)]","[('not_acoustic', 6)]","[('not_aggressive', 6)]","[('electronic', 5), ('not_electronic', 1)]","[('not_happy', 4), ('happy', 2)]","[('not_party', 4), ('party', 2)]","[('not_relaxed', 3), ('relaxed', 3)]","[('not_sad', 6)]","[('Cluster5', 3), ('Cluster2', 2), ('Cluster4', 1)]","[('dark', 3), ('bright', 3)]","[('tonal', 4), ('atonal', 2)]","[('instrumental', 4), ('voice', 2)]"
2244,4205,9,6,"[('not_danceable', 4), ('danceable', 2)]","[('female', 4), ('male', 2)]","[('electronic', 4), ('alternative', 1), ('folkcountry', 1)]","[('trance', 4), ('ambient', 2)]","[('hip', 2), ('rhy', 1), ('dan', 1), ('roc', 1), ('pop', 1)]","[('jaz', 5), ('roc', 1)]","[('ChaChaCha', 3), ('VienneseWaltz', 1), ('Samba', 1), ('Tango', 1)]","[('not_acoustic', 4), ('acoustic', 2)]","[('not_aggressive', 6)]","[('electronic', 4), ('not_electronic', 2)]","[('not_happy', 4), ('happy', 2)]","[('not_party', 5), ('party', 1)]","[('relaxed', 5), ('not_relaxed', 1)]","[('not_sad', 4), ('sad', 2)]","[('Cluster5', 5), ('Cluster3', 1)]","[('dark', 4), ('bright', 2)]","[('atonal', 5), ('tonal', 1)]","[('voice', 4), ('instrumental', 2)]"
8701,7976,7,5,"[('danceable', 4), ('not_danceable', 1)]","[('male', 3), ('female', 2)]","[('electronic', 5)]","[('ambient', 3), ('trance', 2)]","[('hip', 2), ('roc', 2), ('dan', 1)]","[('jaz', 5)]","[('Tango', 2), ('ChaChaCha', 2), ('Samba', 1)]","[('not_acoustic', 5)]","[('not_aggressive', 4), ('aggressive', 1)]","[('electronic', 5)]","[('not_happy', 5)]","[('party', 3), ('not_party', 2)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 5)]","[('Cluster5', 4), ('Cluster3', 1)]","[('dark', 3), ('bright', 2)]","[('atonal', 4), ('tonal', 1)]","[('instrumental', 4), ('voice', 1)]"
6581,24869,17,5,"[('not_danceable', 3), ('danceable', 2)]","[('female', 3), ('male', 2)]","[('electronic', 5)]","[('ambient', 3), ('house', 1), ('trance', 1)]","[('pop', 3), ('hip', 1), ('roc', 1)]","[('jaz', 4), ('roc', 1)]","[('ChaChaCha', 3), ('VienneseWaltz', 1), ('Tango', 1)]","[('not_acoustic', 4), ('acoustic', 1)]","[('not_aggressive', 4), ('aggressive', 1)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 3), ('happy', 2)]","[('not_party', 4), ('party', 1)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 5)]","[('Cluster5', 2), ('Cluster2', 1), ('Cluster3', 1), ('Cluster4', 1)]","[('dark', 3), ('bright', 2)]","[('tonal', 3), ('atonal', 2)]","[('voice', 4), ('instrumental', 1)]"
7012,5676,13,7,"[('not_danceable', 7)]","[('female', 5), ('male', 2)]","[('electronic', 5), ('alternative', 1), ('folkcountry', 1)]","[('ambient', 6), ('trance', 1)]","[('rhy', 3), ('roc', 2), ('jaz', 1), ('cla', 1)]","[('jaz', 7)]","[('Tango', 3), ('VienneseWaltz', 2), ('Rumba-American', 1), ('Samba', 1)]","[('not_acoustic', 6), ('acoustic', 1)]","[('not_aggressive', 6), ('aggressive', 1)]","[('electronic', 4), ('not_electronic', 3)]","[('not_happy', 5), ('happy', 2)]","[('not_party', 5), ('party', 2)]","[('relaxed', 4), ('not_relaxed', 3)]","[('not_sad', 6), ('sad', 1)]","[('Cluster5', 4), ('Cluster2', 1), ('Cluster3', 1), ('Cluster4', 1)]","[('dark', 4), ('bright', 3)]","[('atonal', 5), ('tonal', 2)]","[('instrumental', 4), ('voice', 3)]"
17836,17637,8,5,"[('not_danceable', 4), ('danceable', 1)]","[('female', 4), ('male', 1)]","[('electronic', 4), ('alternative', 1)]","[('ambient', 5)]","[('pop', 2), ('hip', 1), ('jaz', 1), ('spe', 1)]","[('jaz', 5)]","[('VienneseWaltz', 2), ('Tango', 2), ('Rumba-American', 1)]","[('not_acoustic', 3), ('acoustic', 2)]","[('not_aggressive', 5)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 5)]","[('relaxed', 4), ('not_relaxed', 1)]","[('not_sad', 3), ('sad', 2)]","[('Cluster3', 3), ('Cluster5', 2)]","[('dark', 3), ('bright', 2)]","[('atonal', 4), ('tonal', 1)]","[('instrumental', 3), ('voice', 2)]"
22228,34143,15,6,"[('not_danceable', 5), ('danceable', 1)]","[('female', 4), ('male', 2)]","[('electronic', 6)]","[('ambient', 6)]","[('hip', 3), ('rhy', 2), ('cla', 1)]","[('jaz', 5), ('cla', 1)]","[('ChaChaCha', 3), ('VienneseWaltz', 1), ('Rumba-American', 1), ('Tango', 1)]","[('not_acoustic', 4), ('acoustic', 2)]","[('not_aggressive', 6)]","[('electronic', 5), ('not_electronic', 1)]","[('not_happy', 6)]","[('not_party', 6)]","[('relaxed', 6)]","[('not_sad', 5), ('sad', 1)]","[('Cluster5', 4), ('Cluster2', 1), ('Cluster3', 1)]","[('dark', 5), ('bright', 1)]","[('atonal', 5), ('tonal', 1)]","[('instrumental', 5), ('voice', 1)]"
25646,31088,6,5,"[('not_danceable', 4), ('danceable', 1)]","[('female', 3), ('male', 2)]","[('electronic', 5)]","[('ambient', 3), ('trance', 2)]","[('pop', 2), ('rhy', 1), ('hip', 1), ('jaz', 1)]","[('jaz', 5)]","[('Tango', 2), ('VienneseWaltz', 1), ('Waltz', 1), ('ChaChaCha', 1)]","[('not_acoustic', 4), ('acoustic', 1)]","[('not_aggressive', 5)]","[('electronic', 4), ('not_electronic', 1)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 5)]","[('relaxed', 4), ('not_relaxed', 1)]","[('not_sad', 4), ('sad', 1)]","[('Cluster3', 2), ('Cluster5', 2), ('Cluster4', 1)]","[('dark', 4), ('bright', 1)]","[('atonal', 4), ('tonal', 1)]","[('voice', 3), ('instrumental', 2)]"
26362,31357,15,8,"[('danceable', 7), ('not_danceable', 1)]","[('male', 5), ('female', 3)]","[('electronic', 8)]","[('trance', 4), ('ambient', 3), ('house', 1)]","[('roc', 4), ('hip', 3), ('rhy', 1)]","[('jaz', 8)]","[('ChaChaCha', 5), ('Jive', 1), ('VienneseWaltz', 1), ('Tango', 1)]","[('not_acoustic', 8)]","[('not_aggressive', 4), ('aggressive', 4)]","[('electronic', 6), ('not_electronic', 2)]","[('not_happy', 4), ('happy', 4)]","[('party', 6), ('not_party', 2)]","[('not_relaxed', 5), ('relaxed', 3)]","[('not_sad', 8)]","[('Cluster5', 8)]","[('dark', 7), ('bright', 1)]","[('atonal', 8)]","[('instrumental', 6), ('voice', 2)]"
